customer_id,full_name,phone_number,home_city,segment,join_date,tenure_months,avg_monthly_topup_idr,device_changes_last_12mo
CUST10839,Sutan Kemal Nasyiah,085985110374,Jakarta,Prepaid,2026-05-02,2,102000,0
CUST10840,Catur Simbolon,089243037878,Pekanbaru,Prepaid,2025-02-06,17,28000,0
CUST10841,"Drs. Maimunah Latupono, S.Kom",081670986142,Balikpapan,Prepaid,2025-08-05,11,109000,0
CUST10842,"Restu Lestari, S.Pt",083719698684,Pekanbaru,Prepaid,2026-02-01,5,90000,1
CUST10843,drg. Rusman Hakim,082683493053,Yogyakarta,Postpaid,2025-06-06,13,103000,0
CUST10844,Diah Mulyani,084497294641,Balikpapan,Prepaid,2024-03-13,28,50000,0
CUST10845,Mutia Pratiwi,085140242814,Semarang,Postpaid,2025-07-06,12,106000,2
CUST10846,Kurnia Hariyah,083801875959,Jakarta,Prepaid,2026-05-02,2,48000,0
CUST10847,"Respati Samosir, S.Ked",081749209263,Pekanbaru,Prepaid,2026-04-02,3,95000,1
CUST10848,Hamima Adriansyah,088951488172,Palembang,Prepaid,2025-08-05,11,80000,0
CUST10849,"Gasti Prastuti, S.Pt",081329417805,Palembang,Postpaid,2025-06-06,13,92000,0
CUST10850,Indra Situmorang,085633494907,Pekanbaru,Prepaid,2023-06-17,37,83000,1
CUST10851,"Bella Namaga, S.Gz",086325155273,Bandung,Postpaid,2024-03-13,28,54000,0
CUST10852,Warji Halimah,084758029158,Palembang,Prepaid,2026-06-01,1,96000,3
CUST10853,Edison Wasita,086815577559,Balikpapan,Prepaid,2025-10-04,9,155000,1
CUST10854,Pranawa Mansur,088616798620,Surabaya,Postpaid,2026-03-03,4,53000,0
CUST10855,"Ir. Omar Yuliarti, S.Farm",088521053924,Surabaya,Postpaid,2023-04-18,39,82000,1
CUST10856,Kezia Hassanah,088586864618,Surabaya,Postpaid,2026-06-01,1,74000,0
CUST10857,"drg. Keisha Hutapea, M.Pd",081754269463,Malang,Postpaid,2019-10-06,82,123000,0
CUST10858,Martani Tampubolon,084812135066,Pekanbaru,Prepaid,2024-06-11,25,77000,1
CUST10859,Cemani Nasyiah,089318401582,Denpasar,Prepaid,2014-12-31,140,58000,1
CUST10860,Paris Mahendra,083063737727,Pekanbaru,Postpaid,2026-02-01,5,35000,0
CUST10861,"Genta Adriansyah, S.Ked",080849617562,Semarang,Prepaid,2025-08-05,11,26000,0
CUST10862,Malika Wulandari,085558007264,Pekanbaru,Prepaid,2024-01-13,30,137000,0
CUST10863,"Puji Anggraini, M.Pd",083279718739,Malang,Prepaid,2026-02-01,5,124000,1
CUST10864,Yuni Pradana,086180768936,Bandung,Prepaid,2026-06-01,1,109000,0
CUST10865,Jagaraga Situmorang,089512422188,Palembang,Postpaid,2026-06-01,1,112000,1
CUST10866,Enteng Nainggolan,085662883450,Medan,Prepaid,2023-07-17,36,115000,0
CUST10867,"Vanesa Kusumo, S.Gz",084854365104,Surabaya,Postpaid,2026-04-02,3,110000,1
CUST10868,"Ir. Hari Susanti, S.Ked",085151405082,Palembang,Prepaid,2023-11-14,32,67000,3
CUST10869,Danang Hidayat,087089058953,Semarang,Prepaid,2024-10-09,21,66000,2
CUST10870,Legawa Firmansyah,086149203237,Jakarta,Postpaid,2024-07-11,24,81000,1
CUST10871,Rahayu Wulandari,085796820997,Surabaya,Postpaid,2026-02-01,5,36000,0
CUST10872,"Alika Prasasta, S.Gz",089956059200,Jakarta,Prepaid,2026-01-02,6,70000,1
CUST10873,Maida Pradipta,086438900785,Yogyakarta,Postpaid,2026-03-03,4,29000,0
CUST10874,Sutan Perkasa Hakim,085076441489,Palembang,Prepaid,2024-03-13,28,131000,1
CUST10875,Jefri Siregar,081402527875,Makassar,Prepaid,2025-12-03,7,68000,1
CUST10876,Rahman Permata,088011036226,Jakarta,Postpaid,2020-12-29,67,28000,0
CUST10877,Ratih Rahimah,086092788843,Denpasar,Prepaid,2026-02-01,5,129000,1
CUST10878,"Ir. Reza Sinaga, S.H.",082652650976,Makassar,Postpaid,2024-10-09,21,119000,2
CUST10879,Dinda Wijayanti,082192723819,Semarang,Prepaid,2026-03-03,4,36000,0
CUST10880,Sutan Hendri Salahudin,086414023802,Pekanbaru,Prepaid,2024-03-13,28,45000,0
CUST10881,Almira Puspita,084830214035,Balikpapan,Prepaid,2025-12-03,7,10000,0
CUST10882,R. Sari Wastuti,089738272076,Makassar,Prepaid,2022-05-23,50,99000,0
CUST10883,Puti Lailasari,088599295477,Palembang,Prepaid,2024-05-12,26,22000,0
CUST10884,Gangsar Yuniar,089492926297,Semarang,Postpaid,2022-01-23,54,72000,4
CUST10885,"Harjaya Novitasari, S.Psi",085022267036,Semarang,Prepaid,2024-11-08,20,114000,0
CUST10886,"Lidya Wasita, S.E.I",084000365450,Semarang,Postpaid,2026-05-02,2,115000,2
CUST10887,Keisha Nashiruddin,083017281616,Balikpapan,Postpaid,2026-06-01,1,109000,0
CUST10888,"Dr. Jasmani Permadi, S.H.",081068507072,Jakarta,Postpaid,2026-04-02,3,83000,1
CUST10889,Zamira Megantara,086837630452,Semarang,Prepaid,2025-10-04,9,80000,1
CUST10890,"drg. Vinsen Hakim, M.Pd",083846813734,Makassar,Postpaid,2026-06-01,1,110000,1
CUST10891,Lidya Puspita,084961099068,Malang,Prepaid,2022-12-19,43,138000,1
CUST10892,R.M. Harsanto Prasasta,087793561769,Yogyakarta,Postpaid,2024-08-10,23,95000,2
CUST10893,Farhunnisa Sitompul,085554785045,Medan,Postpaid,2025-05-07,14,127000,1
CUST10894,"Bahuwirya Hartati, S.I.Kom",082822273471,Denpasar,Prepaid,2026-01-02,6,113000,1
CUST10895,Kawaca Nainggolan,087833596644,Medan,Prepaid,2025-01-07,18,91000,0
CUST10896,Embuh Waluyo,089296667314,Balikpapan,Postpaid,2015-10-27,130,110000,1
CUST10897,"Lukita Suartini, S.Gz",085678801259,Yogyakarta,Postpaid,2025-05-07,14,120000,1
CUST10898,"Puti Fitriani Rahmawati, M.Pd",081046918993,Pekanbaru,Prepaid,2025-08-05,11,164000,1
CUST10899,Jatmiko Pranowo,082238361709,Palembang,Postpaid,2025-12-03,7,85000,0
CUST10900,"dr. Ilsa Budiman, S.Kom",086747777585,Denpasar,Prepaid,2024-07-11,24,37000,1
CUST10901,Yono Lazuardi,085363455902,Surabaya,Prepaid,2024-05-12,26,100000,1
CUST10902,"Usyi Kuswandari, S.H.",085858433118,Makassar,Prepaid,2026-06-01,1,106000,2
CUST10903,"Rahmi Putra, S.Sos",084283312421,Pekanbaru,Postpaid,2020-03-04,77,138000,0
CUST10904,Kusuma Sinaga,087961287099,Semarang,Postpaid,2025-03-08,16,41000,1
CUST10905,"T. Harjasa Hastuti, M.Pd",087080295758,Yogyakarta,Postpaid,2021-06-27,61,72000,1
CUST10906,"Gatot Samosir, S.T.",087918401269,Semarang,Prepaid,2025-09-04,10,53000,1
CUST10907,Oliva Mandasari,087352657739,Bandung,Postpaid,2022-04-23,51,79000,1
CUST10908,Cinthia Halimah,089738680601,Palembang,Prepaid,2022-08-21,47,78000,1
CUST10909,"Tgk. Vinsen Putra, S.I.Kom",086218721898,Palembang,Postpaid,2023-05-18,38,93000,1
CUST10910,Laras Gunawan,080052142356,Pekanbaru,Postpaid,2022-01-23,54,97000,0
CUST10911,R.A. Ulya Maulana,086132247334,Denpasar,Postpaid,2022-10-20,45,88000,0
CUST10912,Elon Puspasari,081872936143,Bandung,Postpaid,2025-10-04,9,99000,1
CUST10913,Ir. Tantri Agustina,086774844225,Bandung,Prepaid,2025-08-05,11,97000,0
CUST10914,Eva Napitupulu,085364842042,Palembang,Prepaid,2026-02-01,5,78000,0
CUST10915,Ghaliyati Wibowo,083451269636,Malang,Prepaid,2026-05-02,2,23000,0
CUST10916,R.A. Najwa Pudjiastuti,088079756531,Jakarta,Prepaid,2026-04-02,3,83000,0
CUST10917,"Warsa Sirait, S.T.",083721345208,Surabaya,Postpaid,2023-05-18,38,104000,0
CUST10918,"drg. Nyoman Yuniar, M.Kom.",085702066078,Yogyakarta,Prepaid,2025-11-03,8,66000,0
CUST10919,Ella Thamrin,081720077408,Palembang,Prepaid,2025-09-04,10,71000,1
CUST10920,Cahyono Palastri,080538874734,Balikpapan,Postpaid,2026-02-01,5,70000,0
CUST10921,Fitria Namaga,089534242275,Bandung,Prepaid,2022-08-21,47,98000,0
CUST10922,"Yusuf Halim, M.TI.",089797745074,Palembang,Prepaid,2026-05-02,2,10000,1
CUST10923,Salman Hutagalung,081316052950,Denpasar,Postpaid,2026-04-02,3,79000,1
CUST10924,"Hj. Alika Ardianto, S.Farm",088587044780,Palembang,Postpaid,2026-04-02,3,28000,0
CUST10925,Saiful Usamah,085822544924,Pekanbaru,Postpaid,2026-05-02,2,116000,0
CUST10926,Bagas Maryadi,085779401051,Denpasar,Postpaid,2025-11-03,8,38000,1
CUST10927,Darimin Mayasari,088184651840,Medan,Prepaid,2024-05-12,26,10000,2
CUST10928,Kasiyah Halim,089782385126,Bandung,Prepaid,2025-01-07,18,74000,0
CUST10929,Hj. Salwa Susanti,085249978158,Balikpapan,Prepaid,2025-03-08,16,119000,1
CUST10930,Sakura Laksita,084109316530,Jakarta,Prepaid,2025-04-07,15,68000,1
CUST10931,Adiarja Nasyidah,081352692885,Denpasar,Postpaid,2025-10-04,9,126000,0
CUST10932,dr. Adinata Budiyanto,086425601722,Semarang,Prepaid,2023-09-15,34,75000,1
CUST10933,H. Endra Nasyiah,087573752886,Bandung,Postpaid,2024-11-08,20,73000,1
CUST10934,Anita Mardhiyah,081790811838,Denpasar,Postpaid,2024-07-11,24,97000,0
CUST10935,"Hj. Mala Nugroho, S.IP",085463515334,Jakarta,Postpaid,2024-05-12,26,24000,0
CUST10936,Karna Maryadi,083062162144,Semarang,Postpaid,2024-11-08,20,61000,0
CUST10937,Dadi Safitri,086543034672,Pekanbaru,Prepaid,2026-03-03,4,52000,1
CUST10938,T. Rahman Thamrin,083170450303,Yogyakarta,Postpaid,2021-05-28,62,88000,0
CUST10939,Wulan Widodo,089602406269,Semarang,Postpaid,2025-08-05,11,103000,1
CUST10940,Hardi Waskita,089644878008,Jakarta,Prepaid,2026-05-02,2,132000,1
CUST10941,Padmi Prasasta,088148060059,Surabaya,Postpaid,2024-05-12,26,93000,0
CUST10942,"Genta Salahudin, S.Pt",087368819730,Medan,Postpaid,2026-02-01,5,71000,0
CUST10943,"Sidiq Yulianti, S.Gz",084601712106,Malang,Prepaid,2026-06-01,1,107000,2
CUST10944,Halim Wibowo,084689351480,Pekanbaru,Postpaid,2023-10-15,33,79000,0
CUST10945,Puspa Kusmawati,081071597723,Denpasar,Prepaid,2026-05-02,2,38000,0
CUST10946,Makuta Anggriawan,083698773322,Bandung,Postpaid,2021-07-27,60,59000,1
CUST10947,"Ella Hutasoit, M.Kom.",084821924033,Balikpapan,Prepaid,2025-04-07,15,56000,1
CUST10948,"drg. Septi Sitompul, M.Farm",084680835273,Malang,Postpaid,2025-03-08,16,163000,2
CUST10949,"Puti Paris Gunarto, S.H.",082658707240,Malang,Prepaid,2023-01-18,42,29000,0
CUST10950,Umay Purnawati,086115335076,Bandung,Postpaid,2026-06-01,1,61000,0
CUST10951,Humaira Gunawan,084361934108,Jakarta,Postpaid,2024-09-09,22,41000,1
CUST10952,Mahdi Setiawan,085438233639,Denpasar,Postpaid,2025-03-08,16,10000,1
CUST10953,Drs. Maryadi Firmansyah,081425511356,Medan,Postpaid,2026-06-01,1,154000,0
CUST10954,Wisnu Sihotang,089516700713,Yogyakarta,Postpaid,2026-01-02,6,95000,0
CUST10955,Yono Pranowo,084621318471,Palembang,Postpaid,2026-03-03,4,49000,0
CUST10956,R. Umi Widodo,080105324342,Yogyakarta,Prepaid,2023-05-18,38,142000,0
CUST10957,Eja Marpaung,081717887430,Bandung,Prepaid,2023-08-16,35,60000,0
CUST10958,R.A. Qori Wibisono,080812350530,Denpasar,Postpaid,2024-04-12,27,115000,0
CUST10959,"Usman Namaga, S.Psi",084030311364,Medan,Postpaid,2026-06-01,1,90000,0
CUST10960,Usyi Mandala,081351837648,Semarang,Prepaid,2023-01-18,42,146000,0
CUST10961,"H. Nyoman Hutapea, M.TI.",081560664047,Surabaya,Prepaid,2025-09-04,10,91000,0
CUST10962,"Jelita Habibi, S.IP",088957789114,Bandung,Postpaid,2020-02-03,78,105000,0
CUST10963,Gina Hutagalung,081395187402,Palembang,Prepaid,2024-09-09,22,93000,1
CUST10964,Rahmi Susanti,084053467022,Bandung,Prepaid,2022-10-20,45,49000,0
CUST10965,drg. Vicky Simbolon,084201753151,Palembang,Prepaid,2020-01-04,79,123000,0
CUST10966,Mahesa Saputra,084296288754,Surabaya,Prepaid,2024-01-13,30,120000,1
CUST10967,"drg. Joko Pradana, S.I.Kom",083196839097,Bandung,Prepaid,2025-10-04,9,144000,0
CUST10968,dr. Ian Nashiruddin,080926884112,Palembang,Prepaid,2025-05-07,14,52000,2
CUST10969,"Lanang Wijayanti, S.Sos",085827347477,Semarang,Postpaid,2025-08-05,11,35000,1
CUST10970,Prasetyo Safitri,086696240412,Semarang,Postpaid,2026-05-02,2,98000,0
CUST10971,Wirda Prayoga,080272676445,Balikpapan,Prepaid,2019-10-06,82,39000,0
CUST10972,"Belinda Hutasoit, S.T.",084533818451,Yogyakarta,Prepaid,2025-03-08,16,78000,1
CUST10973,Harjasa Usada,084650490753,Palembang,Prepaid,2023-10-15,33,20000,1
CUST10974,Okta Wibisono,086061349095,Makassar,Prepaid,2023-03-19,40,47000,0
CUST10975,Karen Kurniawan,083539132128,Denpasar,Postpaid,2022-04-23,51,155000,2
CUST10976,Adhiarja Samosir,085329276666,Pekanbaru,Prepaid,2024-03-13,28,52000,0
CUST10977,Karen Saputra,085524729184,Malang,Prepaid,2025-09-04,10,61000,0
CUST10978,Cahyadi Irawan,088766054410,Jakarta,Postpaid,2023-01-18,42,99000,0
CUST10979,Irfan Hassanah,086505406166,Medan,Postpaid,2025-11-03,8,62000,0
CUST10980,Dr. Kambali Wasita,087865881381,Makassar,Prepaid,2025-11-03,8,30000,0
CUST10981,Akarsana Irawan,083282426979,Pekanbaru,Postpaid,2026-05-02,2,164000,0
CUST10982,Puspa Iswahyudi,088889270764,Yogyakarta,Prepaid,2021-12-24,55,136000,2
CUST10983,Ir. Violet Simbolon,088042717650,Yogyakarta,Prepaid,2024-11-08,20,51000,2
CUST10984,"drg. Amalia Siregar, S.Farm",082387375641,Denpasar,Prepaid,2025-10-04,9,80000,1
CUST10985,Victoria Hutasoit,087577361242,Surabaya,Prepaid,2026-04-02,3,89000,1
CUST10986,"Putri Prasasta, M.Farm",084777363422,Makassar,Prepaid,2026-06-01,1,146000,0
CUST10987,R.M. Mahdi Wibowo,081223329164,Jakarta,Postpaid,2024-06-11,25,109000,0
CUST10988,Cahyono Santoso,081816822851,Denpasar,Prepaid,2026-05-02,2,95000,0
CUST10989,Hasna Lailasari,083585499655,Jakarta,Prepaid,2021-01-28,66,35000,2
CUST10990,Atma Marbun,083968443602,Yogyakarta,Prepaid,2019-09-06,83,10000,0
CUST10991,Ika Andriani,081671145607,Medan,Postpaid,2026-06-01,1,51000,1
CUST10992,Novi Hutagalung,087306952985,Yogyakarta,Postpaid,2026-01-02,6,28000,1
CUST10993,Hafshah Prayoga,084527198271,Bandung,Prepaid,2023-02-17,41,111000,1
CUST10994,"Sari Lailasari, M.Ak",085018095025,Balikpapan,Prepaid,2025-09-04,10,131000,0
CUST10995,R.A. Michelle Kurniawan,084573611015,Balikpapan,Prepaid,2026-02-01,5,64000,0
CUST10996,Gadang Ardianto,084558187186,Medan,Postpaid,2025-04-07,15,134000,0
CUST10997,Juli Safitri,082426342625,Denpasar,Prepaid,2025-08-05,11,82000,2
CUST10998,Wani Sitompul,086561710854,Makassar,Prepaid,2025-05-07,14,101000,0
CUST10999,Juli Astuti,087608368112,Surabaya,Prepaid,2021-02-27,65,78000,1
CUST11000,"Hj. Rina Mansur, S.Pd",083746926313,Semarang,Postpaid,2026-06-01,1,10000,0
CUST11001,Rahmi Pangestu,086199677294,Surabaya,Postpaid,2024-06-11,25,59000,1
CUST11002,Iriana Nugroho,081337443474,Semarang,Prepaid,2024-01-13,30,80000,0
CUST11003,Jamalia Siregar,086142826280,Palembang,Prepaid,2024-09-09,22,57000,2
CUST11004,"Talia Usada, M.Kom.",083512581234,Palembang,Prepaid,2025-09-04,10,10000,2
CUST11005,R.A. Jane Waluyo,084906694263,Pekanbaru,Postpaid,2025-08-05,11,131000,0
CUST11006,Yuliana Wijaya,086239117374,Bandung,Prepaid,2026-05-02,2,42000,1
CUST11007,Calista Pratiwi,085554356586,Surabaya,Postpaid,2026-06-01,1,14000,0
CUST11008,Lega Palastri,088679377232,Surabaya,Prepaid,2026-03-03,4,98000,0
CUST11009,Mahmud Pudjiastuti,081926916487,Makassar,Prepaid,2025-06-06,13,72000,0
CUST11010,Wawan Hariyah,089504057745,Yogyakarta,Prepaid,2022-05-23,50,24000,0
CUST11011,"Fathonah Farida, S.Pd",087597578096,Malang,Prepaid,2023-12-14,31,98000,1
CUST11012,"Puti Yuliana Wasita, M.Kom.",087424876063,Medan,Prepaid,2022-03-24,52,140000,0
CUST11013,Mahesa Sihombing,088426303185,Yogyakarta,Prepaid,2023-10-15,33,142000,0
CUST11014,Dono Wahyuni,084675388172,Makassar,Postpaid,2024-04-12,27,150000,1
CUST11015,Nasrullah Anggraini,080687593322,Surabaya,Prepaid,2023-01-18,42,65000,0
CUST11016,"dr. Bagya Hassanah, M.Ak",084292318483,Semarang,Postpaid,2022-11-19,44,10000,1
CUST11017,Restu Wacana,083432380197,Denpasar,Postpaid,2022-11-19,44,40000,0
CUST11018,Dr. Virman Andriani,087146731973,Bandung,Postpaid,2025-02-06,17,112000,0
CUST11019,Dt. Paiman Tarihoran,081408483984,Semarang,Postpaid,2026-06-01,1,14000,0
CUST11020,"Yessi Nasyiah, M.Ak",082768809780,Malang,Prepaid,2026-06-01,1,145000,0
CUST11021,"Vinsen Hutasoit, S.IP",085116708863,Medan,Postpaid,2024-05-12,26,57000,2
CUST11022,"Sutan Maryadi Widiastuti, S.I.Kom",084151863970,Palembang,Postpaid,2023-07-17,36,88000,1
CUST11023,Marsudi Suryatmi,084386000471,Medan,Prepaid,2026-04-02,3,72000,1
CUST11024,Kardi Yuliarti,085771132409,Palembang,Prepaid,2024-08-10,23,56000,0
CUST11025,"Marsudi Wacana, S.Psi",088516634916,Denpasar,Prepaid,2025-07-06,12,44000,0
CUST11026,"dr. Balamantri Anggriawan, S.IP",086048515816,Makassar,Postpaid,2026-03-03,4,145000,1
CUST11027,Gawati Melani,087262273745,Pekanbaru,Prepaid,2025-08-05,11,66000,0
CUST11028,"Padma Puspita, M.Farm",089283317877,Yogyakarta,Postpaid,2026-06-01,1,127000,0
CUST11029,"Ratih Prasetya, M.M.",087906823048,Malang,Prepaid,2026-01-02,6,151000,0
CUST11030,Kania Hariyah,084942476539,Medan,Postpaid,2022-12-19,43,105000,1
CUST11031,"Ir. Lanjar Mardhiyah, S.E.I",083874087274,Surabaya,Prepaid,2026-06-01,1,71000,0
CUST11032,Aisyah Laksmiwati,081241528349,Jakarta,Postpaid,2024-11-08,20,71000,1
CUST11033,Ega Agustina,081885167175,Bandung,Postpaid,2023-06-17,37,82000,0
CUST11034,Bambang Megantara,088583295311,Surabaya,Postpaid,2026-06-01,1,16000,1
CUST11035,Ira Siregar,082975942094,Malang,Postpaid,2025-12-03,7,145000,1
CUST11036,Violet Putra,089841902539,Palembang,Postpaid,2021-11-24,56,119000,0
CUST11037,drg. Gantar Kusmawati,089041878927,Balikpapan,Postpaid,2025-06-06,13,10000,2
CUST11038,Ismail Hartati,083180928179,Malang,Prepaid,2026-01-02,6,81000,0
CUST11039,Betania Salahudin,084670131646,Surabaya,Postpaid,2022-06-22,49,49000,0
CUST11040,Rusman Latupono,085618778908,Semarang,Prepaid,2026-02-01,5,10000,0
CUST11041,Samsul Siregar,086417842507,Semarang,Prepaid,2025-07-06,12,70000,0
CUST11042,"Balangga Wastuti, S.E.",082847401787,Balikpapan,Prepaid,2026-03-03,4,138000,1
CUST11043,"Hesti Maryati, S.E.",083623074524,Semarang,Postpaid,2026-04-02,3,98000,0
CUST11044,R.M. Gamblang Purwanti,089846568601,Semarang,Prepaid,2025-09-04,10,153000,0
CUST11045,Malika Pradipta,085173694373,Malang,Prepaid,2026-06-01,1,50000,0
CUST11046,"dr. Lasmono Nashiruddin, S.E.",085598676050,Denpasar,Prepaid,2024-03-13,28,106000,0
CUST11047,"Maryadi Astuti, S.Sos",082404836392,Makassar,Prepaid,2022-03-24,52,39000,1
CUST11048,Okto Susanti,084927275343,Jakarta,Prepaid,2026-01-02,6,26000,2
CUST11049,Ihsan Rahayu,088367828176,Surabaya,Prepaid,2023-02-17,41,65000,0
CUST11050,Kayla Ardianto,084132738879,Makassar,Postpaid,2026-03-03,4,54000,1
CUST11051,"Gabriella Putra, S.T.",081597575361,Makassar,Prepaid,2026-05-02,2,138000,1
CUST11052,"H. Rusman Haryanto, M.Farm",089681331387,Bandung,Postpaid,2017-09-16,107,121000,1
CUST11053,Raharja Nasyiah,085094056248,Semarang,Postpaid,2025-04-07,15,158000,1
CUST11054,Ghani Simbolon,088481298445,Medan,Postpaid,2025-06-06,13,114000,1
CUST11055,Jagapati Latupono,084856897798,Balikpapan,Postpaid,2021-02-27,65,10000,2
CUST11056,Salsabila Lestari,083993391892,Semarang,Prepaid,2023-07-17,36,112000,0
CUST11057,Ir. Galar Riyanti,081975438677,Yogyakarta,Postpaid,2022-07-22,48,56000,0
CUST11058,Rahmi Wijaya,088228445090,Malang,Postpaid,2026-04-02,3,67000,1
CUST11059,Puti Kamaria Thamrin,086847039228,Denpasar,Postpaid,2024-09-09,22,121000,1
CUST11060,"Dr. Raina Natsir, S.Pd",084799245635,Jakarta,Postpaid,2025-06-06,13,122000,0
CUST11061,Ir. Chelsea Wulandari,081563067319,Yogyakarta,Prepaid,2024-03-13,28,54000,0
CUST11062,Galar Lazuardi,085772671164,Balikpapan,Prepaid,2024-08-10,23,53000,0
CUST11063,Gaduh Latupono,080959346130,Bandung,Prepaid,2026-04-02,3,113000,1
CUST11064,Hardi Megantara,087841429637,Makassar,Postpaid,2026-06-01,1,51000,0
CUST11065,dr. Hari Riyanti,080690319503,Yogyakarta,Prepaid,2021-04-28,63,135000,0
CUST11066,Kamal Winarno,085891612389,Jakarta,Postpaid,2025-04-07,15,42000,0
CUST11067,Fitria Laksita,085878118005,Balikpapan,Prepaid,2026-03-03,4,161000,0
CUST11068,"Kawaya Yuliarti, S.E.",089165101163,Bandung,Prepaid,2024-05-12,26,92000,1
CUST11069,R.M. Jindra Suwarno,088796021947,Denpasar,Postpaid,2026-06-01,1,123000,0
CUST11070,Cengkir Sihotang,080948675806,Jakarta,Prepaid,2024-09-09,22,110000,0
CUST11071,"Dr. Raina Habibi, S.I.Kom",085535234194,Yogyakarta,Postpaid,2026-04-02,3,75000,1
CUST11072,Jayeng Mansur,080015639776,Palembang,Prepaid,2025-02-06,17,109000,1
CUST11073,Rahman Winarno,081087513009,Yogyakarta,Prepaid,2024-04-12,27,97000,1
CUST11074,Dr. Martani Lailasari,083586458560,Palembang,Postpaid,2026-06-01,1,50000,1
CUST11075,Silvia Lestari,084123745603,Medan,Prepaid,2024-10-09,21,57000,0
CUST11076,Titin Handayani,089028899838,Pekanbaru,Prepaid,2023-12-14,31,132000,1
CUST11077,Eli Hutasoit,081268458628,Jakarta,Postpaid,2026-04-02,3,35000,0
CUST11078,Cut Wulan Prasetya,084083817206,Pekanbaru,Prepaid,2023-01-18,42,94000,0
CUST11079,Ami Saefullah,081601170517,Jakarta,Prepaid,2025-07-06,12,111000,2
CUST11080,Kawaya Suwarno,082282738208,Malang,Prepaid,2026-06-01,1,48000,0
CUST11081,Purwadi Haryanti,085041030604,Medan,Postpaid,2026-06-01,1,139000,0
CUST11082,Dr. Pia Melani,087476597700,Makassar,Prepaid,2022-10-20,45,88000,0
CUST11083,Kemal Latupono,088214903952,Surabaya,Prepaid,2026-05-02,2,107000,1
CUST11084,Vicky Palastri,083704862153,Malang,Postpaid,2024-09-09,22,29000,0
CUST11085,"dr. Puput Gunarto, M.M.",084561931123,Bandung,Prepaid,2025-10-04,9,61000,0
CUST11086,Sutan Irwan Jailani,088712650699,Balikpapan,Prepaid,2026-03-03,4,84000,0
CUST11087,"Yance Yolanda, S.H.",082647663949,Malang,Prepaid,2022-06-22,49,96000,2
CUST11088,Ami Hartati,085316199830,Surabaya,Prepaid,2025-10-04,9,52000,1
CUST11089,Kamaria Irawan,080488916248,Semarang,Postpaid,2025-10-04,9,20000,0
CUST11090,Zelaya Lazuardi,084333372211,Denpasar,Prepaid,2024-07-11,24,94000,1
CUST11091,"KH. Dasa Pranowo, M.Farm",083487333454,Pekanbaru,Postpaid,2023-10-15,33,44000,1
CUST11092,"Kamaria Suryatmi, S.Farm",080251351463,Balikpapan,Prepaid,2023-12-14,31,38000,0
CUST11093,Latif Mandala,082751471448,Malang,Postpaid,2025-11-03,8,103000,0
CUST11094,"Sutan Rahmat Putra, S.Gz",083967867008,Surabaya,Prepaid,2024-08-10,23,71000,0
CUST11095,dr. Patricia Setiawan,088392128395,Jakarta,Prepaid,2020-01-04,79,102000,0
CUST11096,Drs. Ella Sinaga,083138181194,Denpasar,Prepaid,2025-04-07,15,130000,0
CUST11097,"Icha Siregar, M.Farm",086628219900,Yogyakarta,Postpaid,2026-06-01,1,178000,0
CUST11098,Zamira Mulyani,083106895189,Palembang,Prepaid,2024-10-09,21,23000,1
CUST11099,"Rahman Kuswoyo, S.E.I",083303166919,Malang,Postpaid,2026-06-01,1,95000,0
CUST11100,"KH. Hendra Halim, S.T.",089379067084,Malang,Postpaid,2024-03-13,28,51000,2
CUST11101,"Hj. Dian Mustofa, S.H.",088125949023,Surabaya,Prepaid,2024-11-08,20,42000,1
CUST11102,Narji Sinaga,083296630890,Denpasar,Prepaid,2024-07-11,24,30000,1
CUST11103,"R.A. Vanya Wastuti, S.Sos",083143623359,Balikpapan,Prepaid,2025-09-04,10,79000,1
CUST11104,Dinda Permata,087132120468,Palembang,Prepaid,2025-10-04,9,44000,1
CUST11105,"Embuh Utami, S.Farm",088017210520,Makassar,Postpaid,2023-10-15,33,134000,0
CUST11106,Mila Hutagalung,087739059963,Bandung,Prepaid,2025-07-06,12,94000,1
CUST11107,"Putu Iswahyudi, S.Sos",086019917046,Malang,Prepaid,2026-06-01,1,46000,0
CUST11108,H. Estiawan Uwais,087361874747,Medan,Prepaid,2025-03-08,16,103000,1
CUST11109,Nova Simbolon,084509285117,Balikpapan,Prepaid,2025-09-04,10,46000,0
CUST11110,Cut Vicky Iswahyudi,088723824622,Medan,Postpaid,2026-05-02,2,76000,0
CUST11111,"Michelle Usada, S.I.Kom",085692700376,Makassar,Postpaid,2024-06-11,25,123000,0
CUST11112,"Puti Wulan Nasyidah, S.Sos",086849637966,Palembang,Prepaid,2024-06-11,25,92000,1
CUST11113,Ikhsan Prabowo,082847447391,Bandung,Postpaid,2025-04-07,15,105000,1
CUST11114,Hasna Sinaga,080344989484,Balikpapan,Postpaid,2025-07-06,12,52000,0
CUST11115,"Tgk. Jessica Pudjiastuti, M.Farm",084013963076,Surabaya,Prepaid,2026-03-03,4,71000,1
CUST11116,Karya Laksita,085103130339,Surabaya,Postpaid,2026-06-01,1,172000,1
CUST11117,"Tgk. Tugiman Zulaika, S.Gz",082474919090,Yogyakarta,Prepaid,2025-09-04,10,133000,1
CUST11118,Baktiadi Utami,086154249633,Makassar,Prepaid,2026-06-01,1,119000,0
CUST11119,"drg. Agus Maheswara, S.E.",086553361540,Balikpapan,Prepaid,2025-11-03,8,91000,0
